date;Angle;Solargis/diffuse_horizontal_irradiation;Solargis/direct_normal_irradiation;Solargis/global_horizontal_irradiation
25/02/2024 00:00;10;0;0;0
25/02/2024 01:00;10;0;0;0
25/02/2024 02:00;10;0;0;0
25/02/2024 03:00;10;0;0;0
25/02/2024 04:00;10;0;0;0
25/02/2024 05:00;10;0;0;0
25/02/2024 06:00;10;0;0;0
25/02/2024 07:00;-85;5;23;6
25/02/2024 08:00;-76.0494928363887;57;100;70
25/02/2024 09:00;-67.2360432982049;134;59;153
25/02/2024 10:00;-58.9543635226468;203;145;274
25/02/2024 11:00;-50.4333598756216;223;386;436
25/02/2024 12:00;-40.6808646474549;292;130;371
25/02/2024 13:00;-28.0343799240904;238;28;255
25/02/2024 14:00;-9.34042907057043;139;1;139
25/02/2024 15:00;19.7037341054192;131;4;133
25/02/2024 16:00;55.0073891246901;121;13;125
25/02/2024 17:00;82.2941611307398;68;163;97
25/02/2024 18:00;10;7;42;9
25/02/2024 19:00;10;0;0;0
25/02/2024 20:00;10;0;0;0
25/02/2024 21:00;10;0;0;0
25/02/2024 22:00;10;0;0;0
25/02/2024 23:00;10;0;0;0
26/02/2024 00:00;10;0;0;0
26/02/2024 01:00;10;0;0;0
26/02/2024 02:00;10;0;0;0
26/02/2024 03:00;10;0;0;0
26/02/2024 04:00;10;0;0;0
26/02/2024 05:00;10;0;0;0
26/02/2024 06:00;10;0;0;0
26/02/2024 07:00;-85;5;69;10
26/02/2024 08:00;-75.7361450594334;59;320;105
26/02/2024 09:00;-66.9172117116896;131;25;140
26/02/2024 10:00;-58.6220838193471;132;29;144
26/02/2024 11:00;-50.075733075512;114;0;114
26/02/2024 12:00;-40.2831372586031;125;2;126
26/02/2024 13:00;-27.5856631732001;114;9;119
26/02/2024 14:00;-8.8749508121294;65;22;77
26/02/2024 15:00;19.971767461169;47;0;47
26/02/2024 16:00;54.8398812635525;53;4;55
26/02/2024 17:00;81.9260130661999;27;20;29
26/02/2024 18:00;10;7;13;8
26/02/2024 19:00;10;0;0;0
26/02/2024 20:00;10;0;0;0
26/02/2024 21:00;10;0;0;0
26/02/2024 22:00;10;0;0;0
26/02/2024 23:00;10;0;0;0
27/02/2024 00:00;10;0;0;0
27/02/2024 01:00;10;0;0;0
27/02/2024 02:00;10;0;0;0
27/02/2024 03:00;10;0;0;0
27/02/2024 04:00;10;0;0;0
27/02/2024 05:00;10;0;0;0
27/02/2024 06:00;10;0;0;0
27/02/2024 07:00;-85;6;46;9
27/02/2024 08:00;-75.418290967992;53;428;132
27/02/2024 09:00;-66.594446184094;99;579;293
27/02/2024 10:00;-58.2862274488459;132;622;430
27/02/2024 11:00;-49.7147807367125;101;827;570
27/02/2024 12:00;-39.882421071614;98;890;647
27/02/2024 13:00;-27.1348376269939;158;711;598
27/02/2024 14:00;-8.40942565892189;223;425;468
27/02/2024 15:00;20.2404821048721;203;99;253
27/02/2024 16:00;54.680701989349;137;64;157
27/02/2024 17:00;81.5647013766179;69;129;89
27/02/2024 18:00;10;8;63;13
27/02/2024 19:00;10;0;0;0
27/02/2024 20:00;10;0;0;0
27/02/2024 21:00;10;0;0;0
27/02/2024 22:00;10;0;0;0
27/02/2024 23:00;10;0;0;0
28/02/2024 00:00;10;0;0;0
28/02/2024 01:00;10;0;0;0
28/02/2024 02:00;10;0;0;0
28/02/2024 03:00;10;0;0;0
28/02/2024 04:00;10;0;0;0
28/02/2024 05:00;10;0;0;0
28/02/2024 06:00;10;0;0;0
28/02/2024 07:00;-85;6;0;6
28/02/2024 08:00;-75.0960370249118;51;20;54
28/02/2024 09:00;-66.267861054822;64;14;68
28/02/2024 10:00;-57.9469179326872;69;0;69
28/02/2024 11:00;-49.3506427944857;184;26;199
28/02/2024 12:00;-39.4788865321769;270;258;432
28/02/2024 13:00;-26.6821237921552;272;350;491
28/02/2024 14:00;-7.94411200084937;203;545;516
28/02/2024 15:00;20.5096219889424;140;670;462
28/02/2024 16:00;54.5295318855766;99;603;313
28/02/2024 17:00;81.2102082644846;68;391;140
28/02/2024 18:00;10;9;83;15
28/02/2024 19:00;10;0;0;0
28/02/2024 20:00;10;0;0;0
28/02/2024 21:00;10;0;0;0
28/02/2024 22:00;10;0;0;0
28/02/2024 23:00;10;0;0;0
29/02/2024 00:00;10;0;0;0
29/02/2024 01:00;10;0;0;0
29/02/2024 02:00;10;0;0;0
29/02/2024 03:00;10;0;0;0
29/02/2024 04:00;10;0;0;0
29/02/2024 05:00;10;0;0;0
29/02/2024 06:00;10;0;0;0
29/02/2024 07:00;-85;9;59;14
29/02/2024 08:00;-75.0960370249118;49;515;149
29/02/2024 09:00;-66.267861054822;74;723;327
29/02/2024 10:00;-57.9469179326872;90;820;486
29/02/2024 11:00;-49.3506427944857;99;872;603
29/02/2024 12:00;-39.4788865321769;104;894;665
29/02/2024 13:00;-26.6821237921552;107;878;659
29/02/2024 14:00;-7.94411200084937;100;868;605
29/02/2024 15:00;20.5096219889424;92;814;490
29/02/2024 16:00;54.5295318855766;75;725;335
29/02/2024 17:00;81.2102082644846;51;559;162
29/02/2024 18:00;10;10;102;18
29/02/2024 19:00;10;0;0;0
29/02/2024 20:00;10;0;0;0
29/02/2024 21:00;10;0;0;0
29/02/2024 22:00;10;0;0;0
29/02/2024 23:00;10;0;0;0
01/03/2024 00:00;10;0;0;0
01/03/2024 01:00;10;0;0;0
01/03/2024 02:00;10;0;0;0
01/03/2024 03:00;10;0;0;0
01/03/2024 04:00;10;0;0;0
01/03/2024 05:00;10;0;0;0
01/03/2024 06:00;10;0;0;0
01/03/2024 07:00;-84.9115464315066;9;95;17
01/03/2024 08:00;-74.7694928918123;42;588;157
01/03/2024 09:00;-65.9375731745611;60;774;335
01/03/2024 10:00;-57.6042809058387;74;847;487
01/03/2024 11:00;-48.9834610741452;81;894;602
01/03/2024 12:00;-39.0727056449172;85;914;663
01/03/2024 13:00;-26.2277422873838;88;902;659
01/03/2024 14:00;-7.4792636405139;82;892;605
01/03/2024 15:00;20.7789397538843;75;844;492
01/03/2024 16:00;54.3860531613732;62;769;339
01/03/2024 17:00;80.8625018820759;43;598;165
01/03/2024 18:00;10;10;118;20
01/03/2024 19:00;10;0;0;0
01/03/2024 20:00;10;0;0;0
01/03/2024 21:00;10;0;0;0
01/03/2024 22:00;10;0;0;0
01/03/2024 23:00;10;0;0;0
02/03/2024 00:00;10;0;0;0
02/03/2024 01:00;10;0;0;0
02/03/2024 02:00;10;0;0;0
02/03/2024 03:00;10;0;0;0
02/03/2024 04:00;10;0;0;0
02/03/2024 05:00;10;0;0;0
02/03/2024 06:00;10;0;0;0
02/03/2024 07:00;-84.5808678069609;9;2;9
02/03/2024 08:00;-74.4387713814854;50;3;51
02/03/2024 09:00;-65.6037018518917;144;249;237
02/03/2024 10:00;-57.2584440647609;183;579;466
02/03/2024 11:00;-48.6133792351171;160;38;181
02/03/2024 12:00;-38.6640518917946;156;48;187
02/03/2024 13:00;-25.7719136986813;139;2;140
02/03/2024 14:00;-7.01512968846913;179;20;190
02/03/2024 15:00;21.048196531494;198;23;210
02/03/2024 16:00;54.2499503720208;106;1;106
02/03/2024 17:00;80.5215372354506;59;20;62
02/03/2024 18:00;10;12;13;13
02/03/2024 19:00;10;0;0;0
02/03/2024 20:00;10;0;0;0
02/03/2024 21:00;10;0;0;0
02/03/2024 22:00;10;0;0;0
02/03/2024 23:00;10;0;0;0
03/03/2024 00:00;10;0;0;0
03/03/2024 01:00;10;0;0;0
03/03/2024 02:00;10;0;0;0
03/03/2024 03:00;10;0;0;0
03/03/2024 04:00;10;0;0;0
03/03/2024 05:00;10;0;0;0
03/03/2024 06:00;10;0;0;0
03/03/2024 07:00;-84.2452109042142;5;0;5
03/03/2024 08:00;-74.1039884046477;46;3;46
03/03/2024 09:00;-65.2663687956619;78;4;79
03/03/2024 10:00;-56.909537111678;155;4;158
03/03/2024 11:00;-48.2405427105925;189;4;192
03/03/2024 12:00;-38.2531001446047;251;24;266
03/03/2024 13:00;-25.3148584289889;307;123;386
03/03/2024 14:00;-6.55195446093594;280;94;335
03/03/2024 15:00;21.3171617518538;230;120;293
03/03/2024 16:00;54.1209110633189;135;7;137
03/03/2024 17:00;80.1872570841346;77;19;82
03/03/2024 18:00;10;10;0;10
03/03/2024 19:00;10;0;0;0
03/03/2024 20:00;10;0;0;0
03/03/2024 21:00;10;0;0;0
03/03/2024 22:00;10;0;0;0
03/03/2024 23:00;10;0;0;0
04/03/2024 00:00;10;0;0;0
04/03/2024 01:00;10;0;0;0
04/03/2024 02:00;10;0;0;0
04/03/2024 03:00;10;0;0;0
04/03/2024 04:00;10;0;0;0
04/03/2024 05:00;10;0;0;0
04/03/2024 06:00;10;0;0;0
04/03/2024 07:00;-83.9046840997034;9;187;24
04/03/2024 08:00;-73.7652629110818;35;699;182
04/03/2024 09:00;-64.9256980531869;50;856;368
04/03/2024 10:00;-56.5576916950632;61;928;528
04/03/2024 11:00;-47.8650986427505;67;963;643
04/03/2024 12:00;-37.8400265716244;76;948;691
04/03/2024 13:00;-24.8567965425406;124;813;653
04/03/2024 14:00;-6.0899773803569;273;289;448
04/03/2024 15:00;21.5856129545128;231;67;267
04/03/2024 16:00;53.9986263454474;136;6;138
04/03/2024 17:00;79.8595928316738;69;11;70
04/03/2024 18:00;10;15;24;17
04/03/2024 19:00;10;0;0;0
04/03/2024 20:00;10;0;0;0
04/03/2024 21:00;10;0;0;0
04/03/2024 22:00;10;0;0;0
04/03/2024 23:00;10;0;0;0
05/03/2024 00:00;10;0;0;0
05/03/2024 01:00;10;0;0;0
05/03/2024 02:00;10;0;0;0
05/03/2024 03:00;10;0;0;0
05/03/2024 04:00;10;0;0;0
05/03/2024 05:00;10;0;0;0
05/03/2024 06:00;10;0;0;0
05/03/2024 07:00;-83.5593998405256;11;141;23
05/03/2024 08:00;-73.4227168252458;42;612;177
05/03/2024 09:00;-64.5818159443355;58;807;360
05/03/2024 10:00;-56.203041346368;94;800;500
05/03/2024 11:00;-47.4871958135497;176;665;579
05/03/2024 12:00;-37.4250085384626;74;950;695
05/03/2024 13:00;-24.3979476043421;78;945;695
05/03/2024 14:00;-5.62943287915998;70;944;642
05/03/2024 15:00;21.8533356041453;64;904;526
05/03/2024 16:00;53.8827914017161;54;832;368
05/03/2024 17:00;79.5384654027911;39;675;187
05/03/2024 18:00;10;12;230;30
05/03/2024 19:00;10;0;0;0
05/03/2024 20:00;10;0;0;0
05/03/2024 21:00;10;0;0;0
05/03/2024 22:00;10;0;0;0
05/03/2024 23:00;10;0;0;0
06/03/2024 00:00;10;0;0;0
06/03/2024 01:00;10;0;0;0
06/03/2024 02:00;10;0;0;0
06/03/2024 03:00;10;0;0;0
06/03/2024 04:00;10;0;0;0
06/03/2024 05:00;10;0;0;0
06/03/2024 06:00;10;0;0;0
06/03/2024 07:00;-83.2094745983422;12;176;28
06/03/2024 08:00;-73.0764749764344;54;559;174
06/03/2024 09:00;-64.2348509915995;79;713;354
06/03/2024 10:00;-55.8457214130379;77;864;522
06/03/2024 11:00;-47.1069845711011;87;894;632
06/03/2024 12:00;-37.008224503215;108;856;672
06/03/2024 13:00;-23.9385305152054;153;743;643
06/03/2024 14:00;-5.17055030709188;130;789;611
06/03/2024 15:00;22.1201229108954;86;834;517
06/03/2024 16:00;53.7731059373709;66;781;365
06/03/2024 17:00;79.2237861034152;48;615;186
06/03/2024 18:00;10;17;99;26
06/03/2024 19:00;10;0;0;0
06/03/2024 20:00;10;0;0;0
06/03/2024 21:00;10;0;0;0
06/03/2024 22:00;10;0;0;0
06/03/2024 23:00;10;0;0;0
07/03/2024 00:00;10;0;0;0
07/03/2024 01:00;10;0;0;0
07/03/2024 02:00;10;0;0;0
07/03/2024 03:00;10;0;0;0
07/03/2024 04:00;10;0;0;0
07/03/2024 05:00;10;0;0;0
07/03/2024 06:00;10;0;0;0
07/03/2024 07:00;-82.8550288155844;11;0;11
07/03/2024 08:00;-72.7266650236061;87;122;116
07/03/2024 09:00;-63.8849338462408;136;42;150
07/03/2024 10:00;-55.4858689878697;193;9;197
07/03/2024 11:00;-46.7246167516581;193;9;199
07/03/2024 12:00;-36.5898539060472;287;124;370
07/03/2024 13:00;-23.4787633428296;299;256;470
07/03/2024 14:00;-4.71355384246862;289;186;403
07/03/2024 15:00;22.3857756555525;211;423;429
07/03/2024 16:00;53.6692745733735;156;236;241
07/03/2024 17:00;78.9154574603675;72;440;173
07/03/2024 18:00;10;17;119;28
07/03/2024 19:00;10;0;0;0
07/03/2024 20:00;10;0;0;0
07/03/2024 21:00;10;0;0;0
07/03/2024 22:00;10;0;0;0
07/03/2024 23:00;10;0;0;0
08/03/2024 00:00;10;0;0;0
08/03/2024 01:00;10;0;0;0
08/03/2024 02:00;10;0;0;0
08/03/2024 03:00;10;0;0;0
08/03/2024 04:00;10;0;0;0
08/03/2024 05:00;10;0;0;0
08/03/2024 06:00;10;0;0;0
08/03/2024 07:00;-82.4961868439798;4;0;4
08/03/2024 08:00;-72.3734173750104;43;62;56
08/03/2024 09:00;-63.5321972106329;89;2;89
08/03/2024 10:00;-55.1236228347756;212;131;284
08/03/2024 11:00;-46.3402455972682;194;677;616
08/03/2024 12:00;-36.1700770533674;112;914;724
08/03/2024 13:00;-23.018863149418;109;923;727
08/03/2024 14:00;-4.2586624076803;128;856;660
08/03/2024 15:00;22.650102019636;222;311;381
08/03/2024 16:00;53.5710071897965;114;111;163
08/03/2024 17:00;78.6133740379644;82;153;110
08/03/2024 18:00;10;17;47;22
08/03/2024 19:00;10;0;0;0
08/03/2024 20:00;10;0;0;0
08/03/2024 21:00;10;0;0;0
08/03/2024 22:00;10;0;0;0
08/03/2024 23:00;10;0;0;0
09/03/2024 00:00;10;0;0;0
09/03/2024 01:00;10;0;0;0
09/03/2024 02:00;10;0;0;0
09/03/2024 03:00;10;0;0;0
09/03/2024 04:00;10;0;0;0
09/03/2024 05:00;10;0;0;0
09/03/2024 06:00;10;0;0;0
09/03/2024 07:00;-82.1330768754641;14;9;15
09/03/2024 08:00;-72.0168651027679;65;2;65
09/03/2024 09:00;-63.1767757569239;144;80;177
09/03/2024 10:00;-54.7591233110381;214;118;280
09/03/2024 11:00;-45.9540256691626;192;84;242
09/03/2024 12:00;-35.7490749967695;225;79;279
09/03/2024 13:00;-22.5590458163774;275;308;484
09/03/2024 14:00;-3.80608958926806;237;19;249
09/03/2024 15:00;22.9129174204181;190;21;202
09/03/2024 16:00;53.4780192232058;91;3;92
09/03/2024 17:00;78.3174232292739;58;0;58
09/03/2024 18:00;10;12;0;12
09/03/2024 19:00;10;0;0;0
09/03/2024 20:00;10;0;0;0
09/03/2024 21:00;10;0;0;0
09/03/2024 22:00;10;0;0;0
09/03/2024 23:00;10;0;0;0
10/03/2024 00:00;10;0;0;0
10/03/2024 01:00;10;0;0;0
10/03/2024 02:00;10;0;0;0
10/03/2024 03:00;10;0;0;0
10/03/2024 04:00;10;0;0;0
10/03/2024 05:00;10;0;0;0
10/03/2024 06:00;10;0;0;0
10/03/2024 07:00;-81.7658308655562;18;231;41
10/03/2024 08:00;-71.6571438525781;55;629;207
10/03/2024 09:00;-62.8188060421621;94;717;383
10/03/2024 10:00;-54.3925122861403;169;605;489
10/03/2024 11:00;-45.5661127569654;122;842;654
10/03/2024 12:00;-35.3270294069702;103;905;717
10/03/2024 13:00;-22.0995258666459;101;915;721
10/03/2024 14:00;-3.35604356287222;97;897;660
10/03/2024 15:00;23.1740443508662;105;814;541
10/03/2024 16:00;53.3900319221239;121;594;361
10/03/2024 17:00;78.0274860201612;91;303;159
10/03/2024 18:00;10;19;124;32
10/03/2024 19:00;10;0;0;0
10/03/2024 20:00;10;0;0;0
10/03/2024 21:00;10;0;0;0
10/03/2024 22:00;10;0;0;0
10/03/2024 23:00;10;0;0;0
11/03/2024 00:00;10;0;0;0
11/03/2024 01:00;10;0;0;0
11/03/2024 02:00;10;0;0;0
11/03/2024 03:00;10;0;0;0
11/03/2024 04:00;10;0;0;0
11/03/2024 05:00;10;0;0;0
11/03/2024 06:00;10;0;0;0
11/03/2024 07:00;-81.3945844493288;19;224;43
11/03/2024 08:00;-71.2943917487499;89;346;173
11/03/2024 09:00;-62.4584264200363;122;590;357
11/03/2024 10:00;-54.0239330572865;178;568;486
11/03/2024 11:00;-45.1766637838302;250;116;322
11/03/2024 12:00;-34.9041224429826;169;15;179
11/03/2024 13:00;-21.6405162852366;270;119;351
11/03/2024 14:00;-2.90872702333016;201;603;580
11/03/2024 15:00;23.4333122244494;103;778;522
11/03/2024 16:00;53.3067725643894;135;414;313
11/03/2024 17:00;77.7434377246655;82;447;187
11/03/2024 18:00;10;16;235;41
11/03/2024 19:00;10;0;0;0
11/03/2024 20:00;10;0;0;0
11/03/2024 21:00;10;0;0;0
11/03/2024 22:00;10;0;0;0
11/03/2024 23:00;10;0;0;0
12/03/2024 00:00;10;0;0;0
12/03/2024 01:00;10;0;0;0
12/03/2024 02:00;10;0;0;0
12/03/2024 03:00;10;0;0;0
12/03/2024 04:00;10;0;0;0
12/03/2024 05:00;10;0;0;0
12/03/2024 06:00;10;0;0;0
12/03/2024 07:00;-81.0194768501174;23;132;38
12/03/2024 08:00;-70.9287492947625;76;490;202
12/03/2024 09:00;-62.0957769493975;153;440;333
12/03/2024 10:00;-53.6535302617184;176;582;494
12/03/2024 11:00;-44.7858367076269;213;589;591
12/03/2024 12:00;-34.4805366168009;171;753;690
12/03/2024 13:00;-21.1822283385855;160;777;695
12/03/2024 14:00;-2.46433712017327;133;813;652
12/03/2024 15:00;23.6905572247225;119;777;541
12/03/2024 16:00;53.2279746399656;100;695;384
12/03/2024 17:00;77.465148690611;70;531;202
12/03/2024 18:00;10;21;169;39
12/03/2024 19:00;10;0;0;0
12/03/2024 20:00;10;0;0;0
12/03/2024 21:00;10;0;0;0
12/03/2024 22:00;10;0;0;0
12/03/2024 23:00;10;0;0;0
13/03/2024 00:00;10;0;0;0
13/03/2024 01:00;10;0;0;0
13/03/2024 02:00;10;0;0;0
13/03/2024 03:00;10;0;0;0
13/03/2024 04:00;10;0;0;0
13/03/2024 05:00;10;0;0;0
13/03/2024 06:00;10;0;0;0
13/03/2024 07:00;-80.6406507811599;26;157;44
13/03/2024 08:00;-70.5603592695893;86;470;209
13/03/2024 09:00;-61.730999299732;124;627;388
13/03/2024 10:00;-53.2814497859629;147;720;545
13/03/2024 11:00;-44.3937904183216;158;778;661
13/03/2024 12:00;-34.0564546538988;164;799;719
13/03/2024 13:00;-20.7248713933128;165;792;715
13/03/2024 14:00;-2.02306539876133;159;771;654
13/03/2024 15:00;23.9456221595756;146;716;538
13/03/2024 16:00;53.1533780024823;123;621;380
13/03/2024 17:00;77.1924849746647;83;467;201
13/03/2024 18:00;10;24;136;40
13/03/2024 19:00;10;0;0;0
13/03/2024 20:00;10;0;0;0
13/03/2024 21:00;10;0;0;0
13/03/2024 22:00;10;0;0;0
13/03/2024 23:00;10;0;0;0
14/03/2024 00:00;10;0;0;0
14/03/2024 01:00;10;0;0;0
14/03/2024 02:00;10;0;0;0
14/03/2024 03:00;10;0;0;0
14/03/2024 04:00;10;0;0;0
14/03/2024 05:00;10;0;0;0
14/03/2024 06:00;10;0;0;0
14/03/2024 07:00;-80.2582523403723;23;6;24
14/03/2024 08:00;-70.1893666200317;75;2;76
14/03/2024 09:00;-61.364236653775;154;7;157
14/03/2024 10:00;-52.9078386721424;247;29;263
14/03/2024 11:00;-44.0006846317078;305;48;337
14/03/2024 12:00;-33.632059349869;344;225;502
14/03/2024 13:00;-20.2686527350136;313;282;511
14/03/2024 14:00;-1.58509774725066;304;131;389
14/03/2024 15:00;24.1983563200094;270;157;354
14/03/2024 16:00;53.0827289925433;192;269;301
14/03/2024 17:00;76.9253089863583;105;285;176
14/03/2024 18:00;10;26;86;37
14/03/2024 19:00;10;0;0;0
14/03/2024 20:00;10;0;0;0
14/03/2024 21:00;10;0;0;0
14/03/2024 22:00;10;0;0;0
14/03/2024 23:00;10;0;0;0
15/03/2024 00:00;10;0;0;0
15/03/2024 01:00;10;0;0;0
15/03/2024 02:00;10;0;0;0
15/03/2024 03:00;10;0;0;0
15/03/2024 04:00;10;0;0;0
15/03/2024 05:00;10;0;0;0
15/03/2024 06:00;10;0;0;0
15/03/2024 07:00;-79.8724308985164;20;2;20
15/03/2024 08:00;-69.8159183493147;72;7;75
15/03/2024 09:00;-60.9956336074599;202;142;266
15/03/2024 10:00;-52.5328450215036;237;401;468
15/03/2024 11:00;-43.6066797796683;193;688;645
15/03/2024 12:00;-33.207533423553;195;725;706
15/03/2024 13:00;-19.8137773876979;197;718;702
15/03/2024 14:00;-1.15061434957241;190;690;640
15/03/2024 15:00;24.4486153432882;177;619;522
15/03/2024 16:00;53.0157805355962;146;528;369
15/03/2024 17:00;76.6634801008433;94;398;197
15/03/2024 18:00;10;27;115;42
15/03/2024 19:00;10;0;0;0
15/03/2024 20:00;10;0;0;0
15/03/2024 21:00;10;0;0;0
15/03/2024 22:00;10;0;0;0
15/03/2024 23:00;10;0;0;0
16/03/2024 00:00;10;0;0;0
16/03/2024 01:00;10;0;0;0
16/03/2024 02:00;10;0;0;0
16/03/2024 03:00;10;0;0;0
16/03/2024 04:00;10;0;0;0
16/03/2024 05:00;10;0;0;0
16/03/2024 06:00;10;0;0;0
16/03/2024 07:00;-79.4833389810242;32;31;35
16/03/2024 08:00;-69.4401634022272;118;103;150
16/03/2024 09:00;-60.6253360673975;161;480;375
16/03/2024 10:00;-52.1566178953207;171;655;544
16/03/2024 11:00;-43.2119368971606;190;697;652
16/03/2024 12:00;-32.7830593670412;241;626;685
16/03/2024 13:00;-19.3604479345035;206;701;702
16/03/2024 14:00;-0.719789644576013;239;557;607
16/03/2024 15:00;24.6962610803011;186;604;523
16/03/2024 16:00;52.9522922169255;140;565;380
16/03/2024 17:00;76.4068552403796;95;399;201
16/03/2024 18:00;10;31;101;43
16/03/2024 19:00;10;0;0;0
16/03/2024 20:00;10;0;0;0
16/03/2024 21:00;10;0;0;0
16/03/2024 22:00;10;0;0;0
16/03/2024 23:00;10;0;0;0
17/03/2024 00:00;10;0;0;0
17/03/2024 01:00;10;0;0;0
17/03/2024 02:00;10;0;0;0
17/03/2024 03:00;10;0;0;0
17/03/2024 04:00;10;0;0;0
17/03/2024 05:00;10;0;0;0
17/03/2024 06:00;10;0;0;0
17/03/2024 07:00;-79.0911321437883;37;153;58
17/03/2024 08:00;-69.0622525470868;110;337;204
17/03/2024 09:00;-60.2534911461042;187;376;350
17/03/2024 10:00;-51.7793072133419;201;567;529
17/03/2024 11:00;-42.8166175061355;204;671;652
17/03/2024 12:00;-32.3588192929335;242;620;685
17/03/2024 13:00;-18.9088643402969;224;662;696
17/03/2024 14:00;-0.29279229145297;226;605;625
17/03/2024 15:00;24.941161466958;206;532;509
17/03/2024 16:00;52.8920303361136;195;265;312
17/03/2024 17:00;76.1552894247565;116;145;156
17/03/2024 18:00;10;31;55;38
17/03/2024 19:00;10;0;0;0
17/03/2024 20:00;10;0;0;0
17/03/2024 21:00;10;0;0;0
17/03/2024 22:00;10;0;0;0
17/03/2024 23:00;10;0;0;0
18/03/2024 00:00;10;0;0;0
18/03/2024 01:00;10;0;0;0
18/03/2024 02:00;10;0;0;0
18/03/2024 03:00;10;0;0;0
18/03/2024 04:00;10;0;0;0
18/03/2024 05:00;10;0;0;0
18/03/2024 06:00;10;0;0;0
18/03/2024 07:00;-78.6959688432403;39;80;49
18/03/2024 08:00;-68.6823382548266;118;275;199
18/03/2024 09:00;-59.8802470551888;159;520;393
18/03/2024 10:00;-51.40106364996;183;629;548
18/03/2024 11:00;-42.4208834966214;213;649;649
18/03/2024 12:00;-31.9349947792793;207;707;716
18/03/2024 13:00;-18.4592237767769;204;711;714
18/03/2024 14:00;0.130214858462686;200;674;649
18/03/2024 15:00;25.1831903994321;194;576;522
18/03/2024 16:00;52.8347679431164;154;519;379
18/03/2024 17:00;75.9086362910201;100;383;205
18/03/2024 18:00;10;32;93;45
18/03/2024 19:00;10;0;0;0
18/03/2024 20:00;10;0;0;0
18/03/2024 21:00;10;0;0;0
18/03/2024 22:00;10;0;0;0
18/03/2024 23:00;10;0;0;0
19/03/2024 00:00;10;0;0;0
19/03/2024 01:00;10;0;0;0
19/03/2024 02:00;10;0;0;0
19/03/2024 03:00;10;0;0;0
19/03/2024 04:00;10;0;0;0
19/03/2024 05:00;10;0;0;0
19/03/2024 06:00;10;0;0;0
19/03/2024 07:00;-78.298010301076;43;94;56
19/03/2024 08:00;-68.300574575511;129;192;188
19/03/2024 09:00;-59.5057529967217;181;451;387
19/03/2024 10:00;-51.022038528293;209;571;543
19/03/2024 11:00;-42.0248970052077;229;627;653
19/03/2024 12:00;-31.5117667126289;233;661;712
19/03/2024 13:00;-18.0117204506776;234;657;708
19/03/2024 14:00;0.549074783452322;225;630;647
19/03/2024 15:00;25.4222276130635;206;565;529
19/03/2024 16:00;52.7802848579011;172;459;374
19/03/2024 17:00;75.6667485830189;118;301;201
19/03/2024 18:00;10;36;83;47
19/03/2024 19:00;10;0;0;0
19/03/2024 20:00;10;0;0;0
19/03/2024 21:00;10;0;0;0
19/03/2024 22:00;10;0;0;0
19/03/2024 23:00;10;0;0;0
20/03/2024 00:00;10;0;0;0
20/03/2024 01:00;10;0;0;0
20/03/2024 02:00;10;0;0;0
20/03/2024 03:00;10;0;0;0
20/03/2024 04:00;10;0;0;0
20/03/2024 05:00;10;0;0;0
20/03/2024 06:00;10;0;0;0
20/03/2024 07:00;-77.8974203640037;17;0;17
20/03/2024 08:00;-67.9171170125907;79;0;79
20/03/2024 09:00;-59.1301590530124;172;10;177
20/03/2024 10:00;-50.6423837123709;210;7;214
20/03/2024 11:00;-41.6288202911924;223;6;228
20/03/2024 12:00;-31.0893151296398;287;13;296
20/03/2024 13:00;-17.5665454356609;271;11;279
20/03/2024 14:00;0.963636306690758;161;2;162
20/03/2024 15:00;25.6581585647314;114;0;114
20/03/2024 16:00;52.7283676754224;113;2;114
20/03/2024 17:00;75.4294786114183;33;0;33
20/03/2024 18:00;10;12;0;12
20/03/2024 19:00;10;0;0;0
20/03/2024 20:00;10;0;0;0
20/03/2024 21:00;10;0;0;0
20/03/2024 22:00;10;0;0;0
20/03/2024 23:00;10;0;0;0
21/03/2024 00:00;10;0;0;0
21/03/2024 01:00;10;0;0;0
21/03/2024 02:00;10;0;0;0
21/03/2024 03:00;10;0;0;0
21/03/2024 04:00;10;0;0;0
21/03/2024 05:00;10;0;0;0
21/03/2024 06:00;-78.3561931143836;0;0;0
21/03/2024 07:00;-77.4943653589076;17;0;17
21/03/2024 08:00;-67.5321223952178;52;0;52
21/03/2024 09:00;-58.7536160750244;129;1;129
21/03/2024 10:00;-50.2622514976319;183;4;186
21/03/2024 11:00;-41.2328156106588;333;157;442
21/03/2024 12:00;-30.6678190577018;378;217;537
21/03/2024 13:00;-17.1238865084593;370;218;529
21/03/2024 14:00;1.37375410503356;321;144;420
21/03/2024 15:00;25.8908743185001;267;121;338
21/03/2024 16:00;52.6788097575428;187;59;213
21/03/2024 17:00;75.196678684922;98;23;105
21/03/2024 18:00;10;18;0;18
21/03/2024 19:00;10;0;0;0
21/03/2024 20:00;10;0;0;0
21/03/2024 21:00;10;0;0;0
21/03/2024 22:00;10;0;0;0
21/03/2024 23:00;10;0;0;0
22/03/2024 00:00;10;0;0;0
22/03/2024 01:00;10;0;0;0
22/03/2024 02:00;10;0;0;0
22/03/2024 03:00;10;0;0;0
22/03/2024 04:00;10;0;0;0
22/03/2024 05:00;10;0;0;0
